7.345080, 7.693156, 9.195521, 7.668427, 7.944291
4.193057, 3.996231, 3.991383, 3.975600, 3.854612
2.719118, 2.882145, 2.696769, 2.709333, 2.746547
2.048478, 1.993806, 2.024349, 2.019001, 2.084823
1.621195, 1.591872, 1.572033, 1.536240, 1.535997
1.370376, 1.385736, 1.389971, 1.380327, 1.423397
1.062268, 1.046958, 1.038421, 1.043456, 1.034089
1.035302, 1.085342, 1.039432, 1.044029, 1.032224
0.874010, 0.911293, 0.872955, 0.874511, 0.894085
0.770364, 0.701673, 0.718482, 0.710886, 0.702493
0.736782, 0.710511, 0.735178, 0.737720, 0.709560
0.708679, 0.717145, 0.707623, 0.712896, 0.716116
0.540141, 0.552932, 0.552204, 0.565819, 0.546798
0.546669, 0.556353, 0.564594, 0.553099, 0.579186
0.543096, 0.544653, 0.552836, 0.563326, 0.551316
0.550359, 0.543655, 0.541898, 0.557471, 0.547316
0.382630, 0.399700, 0.398014, 0.387428, 0.386360
0.397740, 0.392564, 0.388230, 0.390598, 0.389738
0.385064, 0.394312, 0.397621, 0.398988, 0.379243
0.388466, 0.392713, 0.389208, 0.386473, 0.394394
0.392192, 0.389997, 0.392671, 0.393600, 0.392139
0.411600, 0.407111, 0.394098, 0.410832, 0.397913
0.418282, 0.417151, 0.401236, 0.391109, 0.396062
0.400233, 0.398908, 0.408370, 0.406898, 0.401082
0.230294, 0.224205, 0.225922, 0.218630, 0.227694
0.219915, 0.229704, 0.239365, 0.221521, 0.221832
0.223060, 0.222375, 0.222645, 0.221383, 0.222586
0.228926, 0.223968, 0.227826, 0.234930, 0.229039
0.224897, 0.220149, 0.228341, 0.226487, 0.225517
0.225646, 0.225783, 0.227537, 0.226032, 0.224812
0.226427, 0.224615, 0.239790, 0.238171, 0.235858
0.227917, 0.223757, 0.225314, 0.240598, 0.231217
0.224031, 0.243318, 0.226327, 0.228820, 0.228911
0.226843, 0.227301, 0.231355, 0.226944, 0.231506
0.239780, 0.227627, 0.236015, 0.240072, 0.230401
0.231039, 0.232157, 0.230498, 0.232159, 0.238683
0.234474, 0.228901, 0.233284, 0.234139, 0.227437
0.232478, 0.239849, 0.240580, 0.248770, 0.230788
0.235819, 0.232547, 0.232003, 0.238492, 0.242730
0.232879, 0.243226, 0.241641, 0.241488, 0.244070
0.231791, 0.244564, 0.234829, 0.252728, 0.231539
0.245535, 0.243816, 0.232859, 0.241326, 0.235557
0.239398, 0.247148, 0.245899, 0.231125, 0.240395
0.234165, 0.237768, 0.234715, 0.240224, 0.238144
0.261498, 0.247798, 0.232590, 0.246733, 0.240055
0.248522, 0.240553, 0.256475, 0.260620, 0.245459
0.254273, 0.257218, 0.249023, 0.254982, 0.247511
0.239892, 0.245154, 0.243702, 0.238600, 0.260227
