8.330786, 7.762731, 8.966152, 7.974588, 7.854487
4.048681, 4.040114, 4.283540, 4.229731, 4.171470
2.721769, 2.733639, 2.684498, 2.726260, 2.670351
2.137172, 2.081790, 2.161987, 2.072327, 2.172704
1.527684, 1.569529, 1.591559, 1.589134, 1.625809
1.423194, 1.387763, 1.381183, 1.360058, 1.363882
1.064641, 1.033974, 1.026131, 1.038973, 1.030669
1.043880, 1.025109, 1.056636, 1.028693, 1.057843
0.867125, 0.860408, 0.861789, 0.907910, 0.867004
0.711139, 0.726990, 0.699130, 0.704569, 0.750282
0.702452, 0.712915, 0.718515, 0.714703, 0.708867
0.715941, 0.709110, 0.695260, 0.706211, 0.711025
0.566055, 0.537637, 0.549885, 0.556709, 0.544634
0.554583, 0.539130, 0.552551, 0.542351, 0.552667
0.542260, 0.566931, 0.567184, 0.545666, 0.564391
0.546513, 0.554857, 0.539962, 0.566377, 0.546153
0.383186, 0.387612, 0.380904, 0.383123, 0.387607
0.387375, 0.381751, 0.385719, 0.396737, 0.391081
0.389726, 0.392749, 0.398777, 0.390815, 0.390336
0.384572, 0.389480, 0.396723, 0.399066, 0.393613
0.390757, 0.385932, 0.404408, 0.390147, 0.402330
0.399341, 0.395793, 0.390246, 0.384912, 0.384189
0.395787, 0.387088, 0.384308, 0.385421, 0.389833
0.384868, 0.392799, 0.390686, 0.386384, 0.385705
0.221835, 0.217627, 0.219777, 0.228896, 0.216359
0.216602, 0.217346, 0.226824, 0.215173, 0.217555
0.223597, 0.214869, 0.218640, 0.224944, 0.217832
0.228962, 0.224012, 0.219235, 0.216336, 0.227535
0.217870, 0.221281, 0.222132, 0.223329, 0.219205
0.233372, 0.223735, 0.222086, 0.222467, 0.224972
0.223674, 0.220260, 0.223605, 0.226584, 0.222356
0.221342, 0.232363, 0.220560, 0.220921, 0.229522
0.220690, 0.221003, 0.223530, 0.226013, 0.228074
0.220903, 0.220983, 0.221656, 0.223435, 0.225135
0.236017, 0.224411, 0.227271, 0.224155, 0.221176
0.224839, 0.239237, 0.232462, 0.224027, 0.223782
0.235057, 0.236131, 0.226922, 0.223843, 0.226839
0.236221, 0.227332, 0.225199, 0.224243, 0.230674
0.246653, 0.224921, 0.231531, 0.225548, 0.227277
0.227581, 0.231998, 0.231173, 0.227769, 0.224833
0.231473, 0.234936, 0.228273, 0.228282, 0.229492
0.235791, 0.227931, 0.237511, 0.232450, 0.232937
0.231602, 0.229338, 0.237252, 0.230878, 0.226276
0.231129, 0.227587, 0.234349, 0.228734, 0.239087
0.233252, 0.239648, 0.240244, 0.247090, 0.246855
0.241995, 0.232526, 0.233906, 0.234185, 0.239843
0.239409, 0.232154, 0.235732, 0.237037, 0.240908
0.230327, 0.230042, 0.235011, 0.231605, 0.245282
