8.613663, 8.402293, 9.484318, 10.081261, 8.885706
4.485351, 4.243014, 4.374456, 4.196306, 4.284506
3.044837, 3.249371, 3.034398, 3.190694, 3.098699
2.044016, 2.331582, 2.266726, 2.231222, 2.279140
1.540303, 1.573144, 1.625352, 1.635252, 1.577021
1.456985, 1.476699, 1.382833, 1.428846, 1.345245
1.094597, 1.229001, 1.113507, 1.108179, 1.083509
1.035431, 1.061789, 1.104064, 1.032274, 1.115641
0.881929, 0.903920, 0.928973, 0.968998, 0.868417
0.733795, 0.704895, 0.708138, 0.718395, 0.750426
0.728571, 0.733615, 0.713007, 0.724395, 0.736471
0.757508, 0.721969, 0.721822, 0.757610, 0.740483
0.558510, 0.564319, 0.560558, 0.577920, 0.558226
0.578051, 0.594740, 0.566648, 0.561369, 0.567680
0.571651, 0.562207, 0.570534, 0.573051, 0.561042
0.570570, 0.571271, 0.572721, 0.601884, 0.564842
0.425894, 0.413122, 0.421196, 0.404524, 0.420222
0.412609, 0.411262, 0.415499, 0.412328, 0.414466
0.417475, 0.406497, 0.411751, 0.424561, 0.417363
0.418567, 0.426073, 0.408273, 0.413114, 0.414763
0.420841, 0.416776, 0.434572, 0.416966, 0.419567
0.419262, 0.415269, 0.441673, 0.441712, 0.440156
0.451375, 0.422689, 0.417177, 0.421433, 0.422405
0.447480, 0.456718, 0.435823, 0.432689, 0.421146
0.253432, 0.243496, 0.254862, 0.248152, 0.266425
0.242156, 0.240711, 0.251804, 0.268724, 0.249015
0.260825, 0.279572, 0.280423, 0.268336, 0.252260
0.284910, 0.300073, 0.290606, 0.307030, 0.272618
0.280836, 0.306044, 0.279150, 0.280640, 0.290866
0.282679, 0.338500, 0.292998, 0.285758, 0.310071
0.322826, 0.320172, 0.276772, 0.378544, 0.338762
0.344743, 0.354962, 0.289669, 0.410994, 0.349564
0.328527, 0.315689, 0.336539, 0.356442, 0.391609
0.318557, 0.300173, 0.384013, 0.306638, 0.336353
0.311361, 0.340027, 0.318414, 0.391814, 0.377229
0.346886, 0.304003, 0.450988, 0.351354, 0.391398
0.423655, 0.453690, 0.396591, 0.405756, 0.448625
0.369502, 0.323426, 0.432716, 0.454164, 0.437332
0.411523, 0.403603, 0.355392, 0.389655, 0.359813
0.390465, 0.451171, 0.374786, 0.437032, 0.368026
0.426858, 0.350965, 0.503428, 0.359586, 0.354671
0.385057, 0.453552, 0.513260, 0.379887, 0.399146
0.439906, 0.376263, 0.397332, 0.403811, 0.386811
0.470172, 0.503014, 0.435213, 0.432525, 0.474799
0.474663, 0.535525, 0.497878, 0.419915, 0.368909
0.451965, 0.514115, 0.478438, 0.402927, 0.338558
0.504273, 0.438117, 0.473424, 0.521911, 0.446205
0.459141, 0.576098, 0.452725, 0.517689, 0.535302
