7.695755, 8.824311, 9.345239, 8.845986, 9.025393
4.180604, 4.432601, 4.451097, 4.364240, 4.609647
3.245562, 2.897454, 2.956819, 3.027958, 2.810294
2.276384, 2.302946, 2.043373, 2.275886, 2.270888
1.578399, 1.672878, 1.543907, 1.650146, 1.585449
1.510312, 1.582711, 1.501599, 1.516600, 1.391918
1.138416, 1.039752, 1.056673, 1.234165, 1.080987
1.216710, 1.122106, 1.123329, 1.073547, 1.055419
0.888492, 0.904225, 0.951041, 0.898604, 0.924046
0.717810, 0.744277, 0.714528, 0.722598, 0.720669
0.729464, 0.731958, 0.714781, 0.746579, 0.738270
0.720726, 0.724347, 0.722961, 0.718001, 0.743035
0.601522, 0.567766, 0.587655, 0.604834, 0.574441
0.579765, 0.608922, 0.562186, 0.594917, 0.587120
0.575826, 0.575304, 0.586052, 0.552829, 0.565601
0.597400, 0.605151, 0.589489, 0.567651, 0.560594
0.421460, 0.423957, 0.409761, 0.421082, 0.432785
0.434874, 0.419598, 0.410904, 0.415005, 0.432349
0.421012, 0.430794, 0.419439, 0.425397, 0.440306
0.431305, 0.423555, 0.455020, 0.442471, 0.441664
0.451352, 0.419623, 0.436701, 0.421863, 0.441876
0.471306, 0.431699, 0.454596, 0.451985, 0.437132
0.474563, 0.431255, 0.444961, 0.465213, 0.456079
0.425088, 0.428141, 0.422569, 0.480327, 0.429435
0.296581, 0.275305, 0.291922, 0.286263, 0.312716
0.297695, 0.295940, 0.291166, 0.318060, 0.308900
0.308309, 0.296120, 0.334747, 0.347678, 0.305847
0.334028, 0.342425, 0.368967, 0.373166, 0.356315
0.389712, 0.373477, 0.301398, 0.313434, 0.377977
0.354048, 0.303885, 0.322819, 0.365647, 0.366386
0.382485, 0.391807, 0.429804, 0.390997, 0.394383
0.369465, 0.411742, 0.457989, 0.403574, 0.405356
0.382805, 0.442100, 0.411998, 0.375142, 0.375191
0.370062, 0.417591, 0.414070, 0.328085, 0.464435
0.374769, 0.435592, 0.358947, 0.426596, 0.295994
0.451559, 0.437152, 0.311214, 0.333972, 0.379092
0.420998, 0.432299, 0.451339, 0.485455, 0.386693
0.432134, 0.441487, 0.400666, 0.450009, 0.398167
0.462289, 0.423935, 0.513860, 0.398549, 0.449422
0.358347, 0.361959, 0.375964, 0.432231, 0.361128
0.399468, 0.400214, 0.456014, 0.450623, 0.521042
0.555590, 0.376473, 0.483077, 0.567276, 0.483533
0.371504, 0.560903, 0.468739, 0.420380, 0.490614
0.499443, 0.436911, 0.537262, 0.552714, 0.459683
0.337806, 0.505424, 0.505923, 0.370912, 0.472080
0.555074, 0.564247, 0.466063, 0.509475, 0.523205
0.628116, 0.428420, 0.425729, 0.418706, 0.432210
0.335513, 0.321485, 0.327423, 0.334448, 0.323388
