0.049054, 0.026355, 0.026738, 0.026447, 0.025432
0.329475, 0.273126, 0.283750, 0.294688, 0.275466
0.337589, 0.278956, 0.275851, 0.283384, 0.274302
0.304280, 0.276879, 0.286728, 0.282808, 0.285295
0.288952, 0.282594, 0.289185, 0.276549, 0.275922
0.313884, 0.292866, 0.290008, 0.283119, 0.283966
0.315552, 0.283879, 0.286478, 0.282517, 0.284591
0.337334, 0.298293, 0.293327, 0.284066, 0.291231
0.316274, 0.300145, 0.293138, 0.293022, 0.288601
0.323579, 0.295245, 0.301954, 0.306541, 0.301217
0.321754, 0.294591, 0.296225, 0.295898, 0.310528
0.322246, 0.305347, 0.310473, 0.319398, 0.298925
0.322624, 0.311824, 0.313689, 0.316684, 0.303701
0.320546, 0.308480, 0.306352, 0.304316, 0.310084
0.349897, 0.317984, 0.317518, 0.309559, 0.315592
0.318397, 0.317333, 0.313275, 0.324107, 0.321292
